rownames,UP0055_CTRL,UH16_300,UH18_22546,UP0055_HHE1.combined,UP0055_HHE2.combined
7:151000001-151500000,1.0149753983240466,1.1803454953879209,0.946720240192962,1.0141813624031861,0.9451066358135651
7:151500001-152000000,1.008714708288685,1.142308177082832,0.9007846232246516,0.9473065653075661,0.9949928693755299
7:152000001-152500000,,,,,
7:152500001-153000000,1.0364460209050386,0.9801070924871361,0.7810917116514434,0.8578361978368433,0.9385126523554971
7:153000001-153500000,,,,,
7:153500001-154000000,,,,,
7:154000001-154500000,1.0098151149094539,0.9576311144679047,0.7612610970766046,0.9296550444455726,0.8974651927097236
7:154500001-155000000,0.9616777525957728,1.075252096097088,0.7901898400014942,0.9211098229765037,0.9144470346510423
7:155000001-155500000,0.9542569108303424,1.0828115974723471,0.8679526064979161,0.926379277222485,0.8908911282571604
7:155500001-156000000,0.9957527411016477,1.0920155858068012,0.858444435908491,0.8914397025008179,0.921621644978296
7:156000001-156500000,1.0305650752884234,1.1355051035405577,0.8646574633241069,0.9236667274718805,0.9180793330757032
7:156500001-157000000,0.9515727372990272,1.1010318762330311,0.8955907518539128,0.9337793848368974,0.9116451844780542
7:157000001-157500000,0.9937395818017333,1.0434859357942357,0.8455683137240214,0.8689092150931037,0.9214227496813632
7:157500001-158000000,,,,,
7:158000001-158500000,,,,,
7:158500001-159000000,0.9805928302003519,1.049994055809859,0.8536029633880929,0.9079909281199748,0.894021154263541
7:159000001-159138663,,,,,
8:1-500000,,,,,
8:500001-1000000,0.9150383391098416,0.8116778381174955,0.6694067849911539,0.7821337396598893,0.8383854447061049
8:1000001-1500000,0.910811444292024,0.6811144421843665,0.6375117589348265,0.773601258797271,0.8363754008787615
8:1500001-2000000,1.0256470764969032,0.8106376108305299,0.6856104464724372,0.8293050063112891,0.8274043639599203
8:2000001-2500000,1.1447943116409915,0.8089175352505111,0.787347295471359,0.9198776726805061,0.9162924500736573
8:2500001-3000000,0.9741199223902022,0.8398704766078561,0.6742771296046663,0.8336819162152701,0.8483981028104154
8:3000001-3500000,1.0279434914050738,0.8106634320555162,0.6829767114143211,0.8320974064333463,0.8164313519795748
8:3500001-4000000,1.0027037859722157,0.8069702185470479,0.6324772703976904,0.760136716646829,0.7825818844202345
8:4000001-4500000,0.9864136046648527,0.7650396718174098,0.7180427740151369,0.8027002254414772,0.8448380442823121
8:4500001-5000000,0.992933166941505,0.9013774325086495,0.7060006756813386,0.8473269561351425,0.7949879440329294
8:5000001-5500000,0.9729478247606158,0.8412671536042112,0.730955915133329,0.8370882469165188,0.8446341342540917
8:5500001-6000000,0.9903370310861288,0.8106726816422211,0.6527885643742471,0.8347626576085687,0.8520249191069137
8:6000001-6500000,1.0058308402857268,0.8171624478408335,0.7321154702666517,0.8617230702822744,0.8605922683400972
8:6500001-7000000,,,,,
8:7000001-7500000,,,,,
8:7500001-8000000,,,,,
8:8000001-8500000,0.9505177095611363,0.8213984701274766,0.7144468201440569,0.7963171814744364,0.7923748974107863
8:8500001-9000000,0.9807796022522948,0.8913666611537343,0.7927193878924855,0.8890754468339851,0.8805800374439846
8:9000001-9500000,0.9921598061969266,0.9567300087777608,0.768759032131785,0.9063076197225451,0.8852998679541942
8:9500001-10000000,1.0342300851960102,0.8489739065152053,0.7326288822658681,0.846790141364667,0.8898635051527324
8:10000001-10500000,1.0198303134881168,0.847783122786899,0.7700380106611958,0.8459894163825777,0.9032021052152183
8:10500001-11000000,0.9529591763329937,0.8565314577477061,0.734761589030157,0.8481233173744815,0.8370951986382358
8:11000001-11500000,1.03565945123972,0.9053966274419849,0.7499470525832277,0.802032914811115,0.8620369908797837
8:11500001-12000000,,,,,
8:12000001-12500000,,,,,
8:12500001-13000000,1.034097942711289,0.7912697643710539,0.7109026202130593,0.9107368708227012,0.8951552188662282
8:13000001-13500000,1.0039931094991548,0.907745852728685,0.7148358913668809,0.8356737503910546,0.8668529187758396
8:13500001-14000000,0.9949028291517599,0.9097914306439335,0.7300464651483878,0.8765573194584854,0.9025278943993372
8:14000001-14500000,0.9903401874336049,0.9259710639810534,0.7221645183805252,0.8729401586568789,0.8836361443051978
8:14500001-15000000,1.0411417666802472,0.9214376444472845,0.7049716733698249,0.8025377967318985,0.8156438040779135
8:15000001-15500000,1.0087157755870135,0.8426420620620914,0.7507517285705516,0.8262587800775077,0.8367826745750003
8:15500001-16000000,1.0453523797551159,0.9155537943038703,0.7424477339650347,0.8163106726611764,0.8596434418374727
8:16000001-16500000,,,,,
8:16500001-17000000,0.9804837325307003,0.908763014434995,0.7972425879059113,0.8832478577783429,0.8798931759983487
8:17000001-17500000,0.9937841766331453,0.9431838127018863,0.7631682905485154,0.876045254289426,0.8559138657688599
8:17500001-18000000,,,,,
8:18000001-18500000,1.0062396596065057,1.0077386234725247,0.779796736921075,0.8636587439230456,0.8873287862368782
8:18500001-19000000,0.9624666632228239,0.9416027372382829,0.8039243804772817,0.8800539175270796,0.8999446765597713
8:19000001-19500000,1.0145430950716634,0.9958080911091799,0.8026656919431284,0.8838396191245675,0.9179765085675493
8:19500001-20000000,,,,,
8:20000001-20500000,0.9385561282168893,0.8888522013994132,0.7508045453631187,0.8606557161162326,0.8614855255474593
8:20500001-21000000,1.0041402802587804,0.8338648859327069,0.720557263163799,0.8680787965769836,0.9130391743375156
8:21000001-21500000,,,,,
8:21500001-22000000,,,,,
8:22000001-22500000,1.0199260325451502,0.9623898638844577,0.8086818169677903,0.8976896781866908,0.884877029861668
8:22500001-23000000,1.0181197254563046,0.90400554531643,0.8072816643198207,0.8852502273873061,0.8794313583873743
8:23000001-23500000,1.025083849846714,0.8259310665538665,0.7699388267286347,0.900165282814105,0.8572518153001635
8:23500001-24000000,0.9670173330252958,0.9664059312923645,0.7495772490040201,0.8559121669614329,0.8615690487074356
8:24000001-24500000,1.0226173702988917,1.047503518109884,0.8968111751916107,0.9500431557914327,0.9956412639664591
8:24500001-25000000,0.9431982166934665,0.8957509710573041,0.6905313085969377,0.8338961452527409,0.8163523452044014
8:25000001-25500000,0.9442970343094008,0.8517008034312069,0.763093992558,0.9116560329684584,0.8960065471015185
8:25500001-26000000,1.0006313670496545,0.8916162277060128,0.7112131711819097,0.7865460675516824,0.8477683993963965
8:26000001-26500000,1.0581956687904481,0.931197676309515,0.7520984588075117,0.8504686768377632,0.8830427752884967
8:26500001-27000000,0.9394189771076705,0.8624380763249363,0.6980385442858006,0.8320554011805107,0.8850537801797794
8:27000001-27500000,0.9967822238720834,0.8649410800560597,0.7370452787513937,0.9294920155010624,0.8819098211715266
8:27500001-28000000,1.0309971484212281,0.8896506722069035,0.779226948616382,0.8599190224037074,0.8668982152991577
8:28000001-28500000,0.9994651582633408,0.9779890834533848,0.7457075641403527,0.884533152260975,0.897964214725229
8:28500001-29000000,1.0025319415652936,0.9958667725569027,0.8234501708508412,0.9258712557826505,0.8925414097391313
8:29000001-29500000,,,,,
8:29500001-30000000,1.0563509791359462,1.0003049827362913,0.8032913497247185,0.9415981931576286,0.927290361027875
8:30000001-30500000,1.0300849122251736,0.9417016229824029,0.8098376182117655,0.8925752987687205,0.9079902965745972
8:30500001-31000000,0.9964023418310739,0.9677433436828873,0.8028910473129797,0.8974437135166404,0.8646019219152159
8:31000001-31500000,0.9927878063186186,0.942079957899751,0.7452678745445279,0.84132970053849,0.8772297646998948
8:31500001-32000000,0.9819427899952735,0.9000822093106636,0.7504376516318769,0.875762630530414,0.9270957034198616
8:32000001-32500000,1.0167946763201203,0.8900073535239682,0.7900189472417359,0.836044935116416,0.8818154701041572
8:32500001-33000000,,,,,
8:33000001-33500000,1.0095401705391027,0.9034705759054709,0.7594083330612631,0.8596484519824569,0.8932804552930085
8:33500001-34000000,0.9273915534499843,0.8969992192149725,0.7294302380666893,0.8276657660766452,0.8616030358466732
8:34000001-34500000,0.983728832354679,0.8802780261160011,0.7305040178620601,0.8582131255037337,0.8650963803128074
8:34500001-35000000,1.0078644711983733,0.9540146897273619,0.7264807253693828,0.8736537115129315,0.8927853293401943
8:35000001-35500000,1.0065918149626185,0.8531031633410668,0.7020471759849558,0.8265522085664055,0.8668488657896027
8:35500001-36000000,0.9658124910224486,0.9115419533090612,0.7213175889943005,0.8087724712608839,0.8911969827449999
8:36000001-36500000,1.0110366376836015,0.9180902495000288,0.7297845028182248,0.8133827924493011,0.842095043160704
8:36500001-37000000,0.9940832556855765,1.014424623541589,0.7389338406626481,0.834954324512302,0.8308921908413375
8:37000001-37500000,0.9795818012200461,0.8696721447187289,0.7259636878007045,0.850524988053014,0.8873752633207591
8:37500001-38000000,1.031563490222741,0.8634322280419731,0.7710336564919901,0.8923964576215331,0.9106288358512884
8:38000001-38500000,1.0136004700486858,0.9497862873473815,0.7948303988469334,0.8440929594426398,0.8708378088922805
8:38500001-39000000,1.0122512188692934,0.9524379919571481,0.8137894585974925,0.8780979684776992,0.8912959915843904
8:39000001-39500000,0.9959973850076367,0.9279305731317049,0.7972933221692377,0.8991660445840186,0.9244100638134269
8:39500001-40000000,1.0411830044324233,0.9194410828083699,0.8008698857860234,0.8492950261572357,0.8735502915757708
8:40000001-40500000,0.9805647886050045,0.8624380763249363,0.7471081042562704,0.8442504116405609,0.8748004707720552
8:40500001-41000000,0.9485122839753968,0.9073857676373606,0.7000283729083114,0.791343118919384,0.8604989646056621
8:41000001-41500000,1.0062569664935002,0.9431706167218467,0.7501040915586586,0.8670941869884425,0.8564638296215716
8:41500001-42000000,0.9655592381843041,0.9039179045458073,0.815297664861975,0.8946302372319812,0.8868548336713005
8:42000001-42500000,1.0080129933060658,0.9290993427227635,0.7737154449010903,0.8670491935064508,0.8774014621143799
8:42500001-43000000,1.049553865875985,0.8966473391356261,0.8069993797446249,0.8918977457022538,0.8777359746820718
8:43000001-43500000,,,,,
8:43500001-44000000,,,,,
8:44000001-44500000,,,,,
8:44500001-45000000,,,,,
8:45000001-45500000,,,,,
8:45500001-46000000,,,,,
8:46000001-46500000,,,,,
8:46500001-47000000,,,,,
8:47000001-47500000,,,,,
8:47500001-48000000,,,,,
8:48000001-48500000,0.9596869100838438,1.4363039810619413,0.985216919277816,1.0332078005875447,1.0061150057558517
8:48500001-49000000,,,,,
8:49000001-49500000,,,,,
8:49500001-50000000,1.0241694216141022,0.9548911181688068,0.9515630621584045,0.9906748828332858,0.9472704556652389
8:50000001-50500000,0.9599423083968414,1.0291905195415296,0.9749377073879468,0.9648178879677667,0.9701600743810811
8:50500001-51000000,1.0104771053872026,1.022034702786527,0.9445004595784495,0.9485166246352345,0.9305760412410659
8:51000001-51500000,,,,,
8:51500001-52000000,0.9958393054805722,1.0562971438139186,0.9934278113680035,0.9941359717963699,1.0024415664998723
8:52000001-52500000,1.002129002388349,1.2376100540894244,0.969568776472586,0.9779419753386827,0.9895639271304445
8:52500001-53000000,1.0054093465647687,1.267492286970803,0.9774728190564647,1.0382138227468674,1.0173863580871612
8:53000001-53500000,1.0234456385759485,1.2769051753767935,0.957907919651523,1.040086346534408,0.9929150655454295
8:53500001-54000000,1.0030198146895346,1.2752081923319023,0.9899410373762212,1.072803274311534,1.0493025459316112
8:54000001-54500000,0.98694880917613,1.168185029675313,0.9522397850537857,0.9241004574824812,1.038844891949001
8:54500001-55000000,1.015114803738716,1.3755674182637159,1.0226375224641553,1.042237733312526,1.0656611355967527
8:55000001-55500000,0.9726942278982469,1.5672645733139747,1.229789778997899,1.094860534508844,1.1257942570786152
8:55500001-56000000,,,,,
8:56000001-56500000,0.9864262188237374,1.3500116468073422,1.161871724520612,1.1269207895137674,1.0895994211328488
8:56500001-57000000,,,,,
8:57000001-57500000,0.982422512716496,1.2205884534692197,0.9496509626744492,0.9988340649616569,1.0119851829016888
8:57500001-58000000,1.0034108865475309,1.2293524703191325,0.9876316807954777,1.0311975414125563,0.9679983265673924
8:58000001-58500000,1.0318652780839146,1.153189382454359,0.9683926774242282,1.0283841694751117,1.0836475933550789
8:58500001-59000000,1.0034092753489154,1.2118253045965424,0.9642463315941258,1.0238395266722808,1.0596664110391094
8:59000001-59500000,1.0520540288669877,1.2441684287937236,1.0345673315460822,1.0582706542292448,1.0377718509677478
8:59500001-60000000,1.0538270115644588,1.2737577211308226,1.0077732323731206,1.075993020840341,1.05399168268935
8:60000001-60500000,1.0203521017967243,1.353496380447672,1.0127263199578744,1.0756496204281476,1.0628744807840826
8:60500001-61000000,0.9816556215821913,1.2548056476561074,1.0166409583782363,1.0765805149666217,1.1045080481709015
8:61000001-61500000,1.0123427519357773,1.3629370424997678,0.9822474798538962,1.1185308761423656,1.1522858092124537
8:61500001-62000000,1.0083500590033845,1.168463517263485,1.0109379393491478,1.1175825073756174,1.0657201229143072
8:62000001-62500000,1.0479240948005175,1.0167200452375975,0.943016731910529,1.1172311809212687,1.1104336850211343
8:62500001-63000000,0.9397584830748565,1.0761664237664261,1.0046563970703462,1.0230493237960228,1.0850433819391059
8:63000001-63500000,,,,,
8:63500001-64000000,0.9686471981322184,0.8731772780143834,0.7405218150644239,0.8539315357517975,0.9038568916267229
8:64000001-64500000,1.0471450890294443,0.8853338084871437,0.7323445887741755,0.8913419544341377,0.8755064862045002
8:64500001-65000000,0.99583907622007,0.916635920979788,0.7193876570867003,0.8440759989640365,0.8931612404368212
8:65000001-65500000,1.035060213470622,0.8268318853612109,0.7089317390481168,0.900979894224739,0.8840012694619601
8:65500001-66000000,1.0103640800665483,0.9240686253174949,0.7505332286823695,0.9005946592523167,0.9202787482626004
8:66000001-66500000,1.0236980427009752,1.12008830241282,0.874429359329445,0.9416296049977352,1.0017890730643462
8:66500001-67000000,0.9926209287690964,1.149138534626259,1.0232734750518506,1.0649630554980516,1.0093173983510426
8:67000001-67500000,1.0290859939208798,1.0405122179871757,0.9999851314066922,0.9637386879666106,0.9911647699313006
8:67500001-68000000,0.9790547567963122,1.201587447151315,1.0772257321632714,0.9916135777450666,0.9941201109335759
8:68000001-68500000,1.0121247659666297,1.1798777035591657,1.0467137217111493,1.0730507274002226,1.0392388679520017
8:68500001-69000000,1.0338452240990645,1.0393120366677282,0.9982581979969065,0.9934676288451021,0.9942229824265887
8:69000001-69500000,,,,,
8:69500001-70000000,0.987593071000687,1.1253337620253914,1.001240828448036,0.9466979334118854,0.9585699680813774
8:70000001-70500000,0.9491205804718926,1.0914874236532228,1.014044621140201,0.9670675369256844,0.948379853309607
8:70500001-71000000,,,,,
8:71000001-71500000,0.9508424853221548,1.2911838075837043,1.0583693923154365,1.0231311463119281,1.0242270739831398
8:71500001-72000000,0.9944849500384243,1.461566535201277,1.2005780699126352,1.1237071024163752,1.171260469965911
8:72000001-72500000,0.9752210673418323,1.2901250613172806,1.0285915896985693,0.9811685713543213,1.0546068280559326
8:72500001-73000000,0.9411308991005546,0.8699709938046457,0.7659898364741599,0.8904965861088009,0.8924769720459919
8:73000001-73500000,0.9350216600850523,0.8704390570858527,0.7583474505180685,0.8673917394781074,0.9016841416431585
8:73500001-74000000,0.9908503568482825,0.9288094479380467,0.7359539406015957,0.8711470170029741,0.9101023399520741
8:74000001-74500000,1.0155760374592657,0.9284430386417969,0.7899329341001451,0.878474271128555,0.8628818845048688
8:74500001-75000000,1.0074401281235763,0.9654320829144979,0.8482745833485098,0.9111185165527081,0.8860601402237955
8:75000001-75500000,1.0159873091581868,0.8362770039611899,0.7370928396763476,0.8551445030749402,0.8750372432911708
8:75500001-76000000,0.9797586882629308,0.8744456816389331,0.7577803924454252,0.8259911592165537,0.8601392859037467
8:76000001-76500000,,,,,
8:76500001-77000000,0.9838057267255094,0.9322075993830294,0.8057534087019741,0.872460588241421,0.870363986580593
8:77000001-77500000,,,,,
8:77500001-78000000,0.9659827036284677,0.8903530803079955,0.783958843620014,0.8916755091334262,0.8732502637538225
8:78000001-78500000,1.0050539451702196,0.8880231375156561,0.7887995261008058,0.8507505777037626,0.8913697276807742
8:78500001-79000000,1.0139464918928949,0.9679786499306383,0.7672147122697789,0.8504433725927124,0.8752200333617751
8:79000001-79500000,1.0229794227783553,0.9340305835349666,0.7679747823235432,0.9643868442417186,0.9257279132313679
8:79500001-80000000,1.0307429219483806,0.9965687257354734,0.7715838558801142,0.9083289763450066,0.9036749139151444
8:80000001-80500000,1.0134004494309428,0.878108281352604,0.741654074176442,0.8920593012126129,0.8973810245285299
8:80500001-81000000,1.0197803694216705,0.8780583723097365,0.7808840903072423,0.9076685942469961,0.8600544237677772
8:81000001-81500000,,,,,
8:81500001-82000000,0.9967405417908881,1.2374691700560925,0.962531066834936,1.0170511680838539,1.0002242542372963
8:82000001-82500000,0.9765214217436127,1.167265075184126,1.0197309743212337,1.0027642613279968,1.049070499649058
8:82500001-83000000,1.023133615931563,1.1476693680781687,0.9278864868125068,1.0154537473184133,1.0204627350109907
8:83000001-83500000,1.0288181092211723,0.8630392309119986,0.7813444396588358,0.8325663934141327,0.9010925027194161
8:83500001-84000000,1.0165348524483415,0.9760790001151645,0.7733006416673198,0.8808274101108146,0.8780649849755205
8:84000001-84500000,0.9778921091248688,0.9543162858194836,0.7880362214823425,0.8502840385502594,0.8648743104139026
8:84500001-85000000,1.0473689779146473,0.9225139647486083,0.7574824784467551,0.9021650654225152,0.899993444829229
8:85000001-85500000,1.0130431988043491,0.9175153079911262,0.7813520152697966,0.8690403640794673,0.868285741876896
8:85500001-86000000,0.9752355461262266,0.9282139733966048,0.7720330230042585,0.897152540016778,0.9010930619948039
8:86000001-86500000,1.0570019593636737,0.938026218117962,0.8057827750230427,0.964344339419068,0.9098383577756443
8:86500001-87000000,,,,,
8:87000001-87500000,0.9774520231987197,1.1705892429727434,0.9628284880537584,0.9750763640500034,1.0193988031323415
8:87500001-88000000,0.9930005461374751,1.1283730856685275,0.9914770110995724,1.000826712731001,1.0173657312628541
8:88000001-88500000,0.995013379509762,1.0496980108145653,0.9136230164593968,0.9499794897149396,0.9258241742067415
8:88500001-89000000,0.9967717000153246,0.8912784117030506,0.7658384272907971,0.8706265759881047,0.8909517778232658
8:89000001-89500000,0.9980941465919452,0.9385039747606179,0.7587707480157756,0.8300314731909244,0.8729812476217875
8:89500001-90000000,0.9835160931281304,0.8414875516937206,0.7392175673078174,0.945476755306784,0.8806667157267982
8:90000001-90500000,1.0190259469646696,0.8888310979926968,0.6781277196439797,0.8992542198912088,0.844124731264147
8:90500001-91000000,0.909931516130634,0.8655671141215752,0.7927450532253848,0.8964234934485802,0.8583071592801655
8:91000001-91500000,0.9892800455627243,0.9226104832203359,0.7680453948538343,0.891524042062386,0.9092918948558485
8:91500001-92000000,1.0003355754026186,0.9778526036415323,0.8120648273892294,0.9055123892067035,0.8950114795863551
8:92000001-92500000,0.980053583616944,0.892945529383889,0.8334313566882698,0.9162648614378326,0.9257462504801443
8:92500001-93000000,0.9519798543520777,0.8336514483069803,0.7291236048146972,0.8558390079333216,0.8524076930193324
8:93000001-93500000,1.0594417509217828,0.9033894314865789,0.7828307853985261,0.8331129005799843,0.8940763884304687
8:93500001-94000000,0.9708623620217051,0.9686083913027422,0.8079806810965213,0.9007422869885235,0.8981808077517767
8:94000001-94500000,1.020011434302913,0.8865522622493746,0.7676469142524671,0.8217314750897936,0.840963008331815
8:94500001-95000000,1.0107214186267033,0.8754581892804351,0.785302128683972,0.8658111234497273,0.9003343094502384
8:95000001-95500000,1.0361036904228147,0.911692535583245,0.7674926983221046,0.8841448182415587,0.8845980406252015
8:95500001-96000000,0.9776904328452306,1.022090108576179,0.8084558710464548,0.8670835265746106,0.8668612609684833
8:96000001-96500000,1.0048103379561264,0.8934584099946615,0.7618726708461433,0.9362008090384341,0.8881582885202933
8:96500001-97000000,1.0229812557563387,0.9235406913310533,0.7426768763405622,0.8630649523161407,0.9040743536066627
8:97000001-97500000,,,,,
8:97500001-98000000,0.9720903792006175,0.9666063470649654,0.7786879981976315,0.9275995491767105,0.8993259466445217
8:98000001-98500000,0.9948052546346914,0.9065951732690837,0.7472616446107276,0.8925089541219609,0.8991436504406077
8:98500001-99000000,,,,,
8:99000001-99500000,1.0241694216141022,0.8649974298109364,0.7742285612460105,0.8867700184404573,0.8761000948661695
8:99500001-100000000,0.9564683103108611,0.9629630476923264,0.821577169414496,0.8883749255586447,0.883274611808101
8:100000001-100500000,0.9857065856676132,1.13464776295237,0.8858152664631561,0.9331279902353377,0.9423550726985782
8:100500001-101000000,,,,,
8:101000001-101500000,1.0257082930613994,0.9895107665960918,0.7909172590217339,0.9280205668892224,0.9315770441126682
8:101500001-102000000,0.9252468101428986,0.8520358105054572,0.7838398822565944,0.8752910697948941,0.8823016534098537
8:102000001-102500000,1.0233376568161214,0.9262118912042911,0.7905878932805455,0.8752711652292217,0.9091554691719618
8:102500001-103000000,,,,,
8:103000001-103500000,,,,,
8:103500001-104000000,1.031757750999443,0.9418019714341365,0.769536696181097,0.9061681553699167,0.8909239950764548
8:104000001-104500000,1.010339581704313,0.9167308817847156,0.8070064690831681,0.9477239786392377,0.9052000059134085
8:104500001-105000000,0.989362569971609,0.9889559921055852,0.8343581894235632,0.8790404429774082,0.9190793254216676
8:105000001-105500000,1.0359965328438456,0.8494753065154093,0.7593861273256739,0.8569174428064611,0.8705223063035554
8:105500001-106000000,0.9541592074338507,0.840370533669585,0.7398465501507647,0.916665327724792,0.9359331274497953
8:106000001-106500000,1.0196194562579166,0.9414491233987554,0.7628526061416899,0.9298982648203286,0.9251343200319627
8:106500001-107000000,1.0103276792161282,0.8759939578188074,0.7600882680392306,0.9525823555798039,0.9109981923622209
8:107000001-107500000,,,,,
8:107500001-108000000,0.9935436604574004,0.9073205338528034,0.7934812682590201,0.8843404630308019,0.8955353294215667
8:108000001-108500000,0.9814898643541319,0.9110033281293978,0.7495157380549337,0.8792917421847524,0.8893920436901479
8:108500001-109000000,0.9970137267381066,0.8138085300322339,0.7424226197234128,0.9162087082636323,0.8995141833268212
8:109000001-109500000,,,,,
8:109500001-110000000,0.9818478856733782,0.851965954693668,0.7598746395452635,0.9345209675240085,0.9356511786938913
8:110000001-110500000,1.0230827478808462,0.8638368629584244,0.708188841485639,0.9013623288182483,0.8674318904440569
8:110500001-111000000,0.9264099042611156,0.9076679088590631,0.7508451928962929,0.8980464649476724,0.9039899991224953
8:111000001-111500000,0.9938028287984707,0.9386620535825164,0.7614408044936257,0.8518653844820443,0.9092888612796817
8:111500001-112000000,1.0327487649926879,0.9385834610802122,0.7666892363540408,0.8632571297603614,0.8819493111572817
8:112000001-112500000,1.0340888369195815,0.931229232198095,0.7311335001396486,0.8455649341680995,0.8909730785639955
8:112500001-113000000,1.053190425983335,0.9067752176398863,0.7568115436678677,0.9103101721378423,0.8554517577907942
8:113000001-113500000,0.9498126826061285,0.9432057366148778,0.7860644496031359,0.8734682191953613,0.8712843544108978
8:113500001-114000000,0.9944225728437249,0.9034800905220577,0.7189389848607021,0.7955964419773661,0.8302782285585241
8:114000001-114500000,0.9688847812398254,0.9231700449687348,0.7613295915225736,0.8754728361891684,0.8417372743217452
8:114500001-115000000,0.9524511793148579,0.9036235879281592,0.7718672996014724,0.8793256561612132,0.8980186420845685
8:115000001-115500000,0.9643328901645665,0.9997499013641028,0.813370412400789,0.8471209159656087,0.8833252020277138
8:115500001-116000000,1.007435240716145,0.9017794581568771,0.7830604487613667,0.8712666633858049,0.8444140701145341
8:116000001-116500000,0.940008509805037,0.9088779854324435,0.7637668561483133,0.9364128516286279,0.9342915117601508
8:116500001-117000000,0.9561523262334976,0.8850136708525992,0.8040997467332275,0.9056959567611461,0.877806519508837
8:117000001-117500000,1.0050376870707438,0.8690600294132271,0.7752583763330556,0.9635670904693967,0.932959965727941
8:117500001-118000000,,,,,
8:118000001-118500000,1.008865057543835,1.0151654505072463,0.7817793436361141,0.8789689993582201,0.9155473520026802
8:118500001-119000000,1.0462096260251763,0.8711223802033865,0.7926070673747055,0.8831121707746186,0.90564203407614
8:119000001-119500000,0.9378930462894752,0.9765109362773607,0.7989981785016351,0.8703474404955309,0.9202185931610051
8:119500001-120000000,0.9976815100382039,1.1159313794876344,0.9636139575333257,1.007998239641041,1.0275275951042635
8:120000001-120500000,1.017790419595304,1.4062269187971201,1.1768468804679693,1.1083303215046292,1.1585145660625806
8:120500001-121000000,1.0304033268529413,1.5366979403483436,1.2413729485705054,1.1251120180354133,1.1241983091831689
8:121000001-121500000,1.0312010975260852,1.5340933207701175,1.2690026072903617,1.1225587181366052,1.1119993306874847
8:121500001-122000000,1.020457266465121,1.314520842180963,1.2431862854927394,1.1189069757495396,1.1178018094804107
8:122000001-122500000,0.9577680337628496,1.308471721491843,1.2491445562924606,1.1679124539795158,1.186324491300081
8:122500001-123000000,1.0051882437834345,1.5785436290185328,1.5028527820531878,1.2210145404279025,1.257520377549757
8:123000001-123500000,1.0018086742311316,2.0077322411935934,2.104783392986742,1.5977222395480852,1.6234321591967968
8:123500001-124000000,1.039042010921933,1.7896554385882708,2.1533627988300634,1.5787321251739288,1.6317925840074832
8:124000001-124500000,1.0491320053663205,1.98091725575698,2.3581819412304954,1.5535370574078242,1.5243853647597343
8:124500001-125000000,1.049422500205502,1.6682211588266977,2.662229387242666,1.6844739795488561,1.7275403728793293
8:125000001-125500000,0.9461706395362052,1.493430544330281,1.6757439810955568,1.3652124812642281,1.3756757392692351
8:125500001-126000000,0.9940730892717907,1.5096687945130731,1.609352064561056,1.358837771186742,1.3165594155723543
8:126000001-126500000,1.0015463701155352,1.4721031940219416,1.4195524616540505,1.153617863350944,1.159602122754579
8:126500001-127000000,0.9157537991294497,1.5434560515791214,1.5047512489852617,1.2339350822920567,1.2580950502898076
8:127000001-127500000,0.986182768575424,1.6223537312770577,1.4554088659580295,1.1941321467165402,1.192360976871023
8:127500001-128000000,1.0104842858353291,1.6698545467193437,1.4428681339421883,1.2074115056185035,1.2516421932929909
8:128000001-128500000,,,,,
8:128500001-129000000,1.0241573402200772,3.5627235767321235,11.36315027522441,5.546881200338855,5.554965423898385
8:129000001-129500000,1.0269491927016157,3.689417838955392,2.339922062838193,1.6736174516066955,1.6151263326908734
8:129500001-130000000,,,,,
8:130000001-130500000,0.9911337654103469,2.0148530421278346,7.518603528508353,4.388523373781032,4.10561442289571
8:130500001-131000000,0.9641811509447347,1.6192258007733351,3.22437114519489,2.0879624273620045,1.9618092459339518
8:131000001-131500000,0.9443597860320346,2.5659747045290855,9.678912214477808,4.908368445288307,4.546669888263211
8:131500001-132000000,1.0254815195372915,1.6234078631513849,3.946231083769669,2.468958863239071,2.3899095898749403
8:132000001-132500000,1.0173447277063479,0.9162034659757503,0.7756765641672235,0.9000251941091206,0.9341824787364968
8:132500001-133000000,0.9523713210632659,1.3161594744965757,1.3559073234120789,1.1974078190812625,1.2235785479704337
8:133000001-133500000,1.031263949319597,1.4634859423289723,1.3403261110620461,1.1573760414454441,1.1844426725948907
8:133500001-134000000,,,,,
8:134000001-134500000,0.967708899686586,2.728358216318764,7.227087486748259,3.945981565401428,3.6665526862101165
8:134500001-135000000,1.0078286731758073,2.7286410393566367,7.1659461574032415,4.091815065918776,3.9619632458793066
8:135000001-135500000,,,,,
8:135500001-136000000,0.9821618336320493,1.6317628414846614,1.6390753350416656,1.3594755216434076,1.3711524298832989
8:136000001-136500000,,,,,
8:136500001-137000000,,,,,
8:137000001-137500000,1.001136032767699,1.5150092463175406,2.975735052337384,2.0223925613042897,1.9794037301997331
8:137500001-138000000,1.0144638441425624,0.8548090439327517,0.7933898983061617,0.9312718495918116,0.9097392897749538
8:138000001-138500000,1.0190191375603554,0.9003745580016617,0.6905029477652885,0.8781345734680436,0.9091537643034179
8:138500001-139000000,1.009635297716081,0.8371762757135806,0.6926269870825618,0.8787196550030638,0.9087345559898363
8:139000001-139500000,1.0193298987215262,0.8641143923205865,0.6628059642468502,0.8678526592268209,0.858683231136389
